FullPath;Package;Element;Property;DependentPackage;DependendElement;GUID
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_GeometryValuePair;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_SurfaceValuePair;{65D29E5C-F427-4c81-AC04-40507D2492F1}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_GeometryValuePair;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_SolidValuePair;{C546CAB9-1D5E-4f2b-8655-AAD78C909956}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_GeometryValuePair;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_CurveValuePair;{CDA3D10D-A482-4d20-9FE2-D12BBDA114EC}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_GeometryValuePair;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_PointValuePair;{8CC813F3-8945-438c-8A39-FF51001460C1}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_GeometryValuePair;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_GridPointValuePair;{BEE27514-4754-4258-A5AD-82C100405E5C}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_GeometryValuePair;extension;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_ValueObject;{1A4F0291-77BF-4c38-94F3-1512433E2F07}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_GridPointValuePair;point;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_GridPoint;{313C1FAA-F223-4240-AB7C-A0E15FC37BB6}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_GridPointValuePair;extension;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_ValueHexagon;{5229CC68-FDE5-4740-8F65-FF0B1C281086}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_GridPointValuePair;extension;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_GridValueCell;{7A9DD8B8-B4E9-41ac-9915-2F50ED8D29B1}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_GridPointValuePair;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_GeometryValuePair;{9C123A48-8647-4a63-814D-BEEFDA04CA0C}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_PointValuePair;geometry;ISO TC211.ISO 19107 Spatial schema.ISO 19107 Edition 2.Geometry;Point;{2E900284-8E24-449b-920A-CA436229BFAD}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_PointValuePair;extension;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_ValueTriangle;{3D817E28-0A95-4898-8D44-DE3CD506368F}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_PointValuePair;extension;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_ThiessenValuePolygon;{BD0B216F-606C-4cfe-9360-9B2A7256CEEE}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_PointValuePair;segment;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_ValueSegment;{CD01AC9D-FB63-49b2-90FC-5924BBA84BED}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_PointValuePair;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_GeometryValuePair;{9C123A48-8647-4a63-814D-BEEFDA04CA0C}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_CurveValuePair;geometry;ISO TC211.ISO 19107 Spatial schema.ISO 19107 Edition 2.Geometry;Curve;{6A8BAA1A-8C3E-4818-8A1E-8C0B5D0112E8}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_CurveValuePair;extension;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_ValueCurve;{64CD60A1-6950-4d83-B97B-73B7B74EB0CF}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_CurveValuePair;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_GeometryValuePair;{9C123A48-8647-4a63-814D-BEEFDA04CA0C}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_SolidValuePair;geometry;ISO TC211.ISO 19107 Spatial schema.ISO 19107 Edition 2.Geometry;Solid;{8CA1E563-37C6-4217-93EA-9B16C1E1B596}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_SolidValuePair;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_GeometryValuePair;{9C123A48-8647-4a63-814D-BEEFDA04CA0C}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_SurfaceValuePair;geometry;ISO TC211.ISO 19107 Spatial schema.ISO 19107 Edition 2.Geometry;Surface;{3BAC7212-C1AE-4e37-8373-01C87A43A0A5}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_SurfaceValuePair;Generalization;ISO TC211.ISO 19129 Imagery, gridded and coverage data framework.ISO 19129 Edition 1.IGCD Framework;IF_CellValuePair;{8DD94D65-B978-4d17-B254-8F366E8CE3BA}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_SurfaceValuePair;collection;ISO TC211.ISO 19144 Classification systems.ISO 19144-1 Edition 1;CL_ClassificationCollection;{C2715CE4-EDCD-485f-B024-9F3702A59C9E}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_SurfaceValuePair;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_GeometryValuePair;{9C123A48-8647-4a63-814D-BEEFDA04CA0C}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_ThiessenValuePolygon;geometry;ISO TC211.ISO 19107 Spatial schema.ISO 19107 Edition 2.Surfaces.Polygon;Polygon;{9A23AD4C-DAD9-490a-BE0B-5C239638F975}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_ThiessenValuePolygon;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_ValueObject;{1A4F0291-77BF-4c38-94F3-1512433E2F07}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_ThiessenValuePolygon;controlValue;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_PointValuePair;{8CC813F3-8945-438c-8A39-FF51001460C1}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_ValueCurve;geometry;ISO TC211.ISO 19107 Spatial schema.ISO 19107 Edition 2.Geometry;Curve;{6A8BAA1A-8C3E-4818-8A1E-8C0B5D0112E8}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_ValueCurve;segment;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_ValueSegment;{CD01AC9D-FB63-49b2-90FC-5924BBA84BED}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_ValueCurve;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_ValueObject;{1A4F0291-77BF-4c38-94F3-1512433E2F07}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_ValueCurve;controlValue;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_CurveValuePair;{CDA3D10D-A482-4d20-9FE2-D12BBDA114EC}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_ValueSegment;startParameter;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Measure types;Distance;{41E4EC21-78E3-46fb-A58A-8ACC773F5605}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_ValueSegment;endParameter;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Measure types;Distance;{41E4EC21-78E3-46fb-A58A-8ACC773F5605}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_ValueSegment;curve;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_ValueCurve;{64CD60A1-6950-4d83-B97B-73B7B74EB0CF}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_ValueSegment;ends;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_PointValuePair;{8CC813F3-8945-438c-8A39-FF51001460C1}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_ValueTriangle;geometry;ISO TC211.ISO 19107 Spatial schema.ISO 19107 Edition 2.Surfaces.Polygon;Triangle;{0D4B38E3-49D7-4d48-BB4E-6D098F8B7FC2}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_ValueTriangle;NoteLink;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;;{D7E538CE-9152-4a02-B6FE-E4387AD46CD1}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_ValueTriangle;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_ValueObject;{1A4F0291-77BF-4c38-94F3-1512433E2F07}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_ValueTriangle;controlValue;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_PointValuePair;{8CC813F3-8945-438c-8A39-FF51001460C1}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_ValueHexagon;geometry;ISO TC211.ISO 19107 Spatial schema.ISO 19107 Edition 2.Surfaces.Polygon;Polygon;{9A23AD4C-DAD9-490a-BE0B-5C239638F975}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_ValueHexagon;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_ValueObject;{1A4F0291-77BF-4c38-94F3-1512433E2F07}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_ValueHexagon;controlValue;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_GridPointValuePair;{BEE27514-4754-4258-A5AD-82C100405E5C}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_GridValueCell;geometry;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_GridCell;{3BD66A7B-47A8-48be-9070-6F8095B98D80}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_GridValueCell;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_ValueObject;{1A4F0291-77BF-4c38-94F3-1512433E2F07}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_GridValueCell;controlValue;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_GridPointValuePair;{BEE27514-4754-4258-A5AD-82C100405E5C}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_Grid;dimension;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Primitive types.Numerics;Integer;{56690121-01D0-459e-9D52-D102EDCD8C9D}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_Grid;axisNames;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Primitive types.Text;CharacterString;{0A614EA9-13B7-4ebe-85ED-AA187D27CBD1}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_Grid;extent;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_GridEnvelope;{40948C9E-BD76-426e-9DB6-59E79821314C}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_Grid;crs;ISO TC211.ISO 19111 Referencing by coordinates.ISO 19111 Edition 3 (Amendment 1).Coordinate Reference Systems;CRS;{DB31C952-2DF8-4bf8-910B-03CB6025988F}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_Grid;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_GridValuesMatrix;{F8C91D15-CB78-4650-BD30-1B55A8277F1D}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_GridValuesMatrix;values;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Record types;Record;{0EEAC5CF-B404-4809-9C4C-11EFCEE28535}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_GridValuesMatrix;sequencingRule;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_SequenceRule;{9EF92FEA-09FE-4ea4-A46B-5B3AAFFBEEC9}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_GridValuesMatrix;startSequence;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_GridCoordinate;{755CE073-2F33-48ea-B0A7-637AB1AD3465}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_GridValuesMatrix;NoteLink;ISO TC211.ISO 19129 Imagery, gridded and coverage data framework.ISO 19129 Edition 1.IGCD Framework;;{5C1AB198-316A-4f09-A506-D54C1145BD29}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_GridValuesMatrix;Generalization;ISO TC211.ISO 19101 Reference model.ISO 19101-2 Edition 1.Image Information;IG_SceneValuesMatrix;{4A7D91D7-6A2E-4e73-9BE8-9C6691F27D0E}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_GridValuesMatrix;Generalization;ISO TC211.ISO 19101 Reference model.ISO/TS 19101-2 Edition 1.Image Information;IG_SceneValuesMatrix;{30FC9B39-6875-46e2-AE48-47CA32192F44}
ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1;Annex Generic Data Structure;CV_GridValuesMatrix;Generalization;ISO TC211.ISO 19123 Schema for coverage geometry and functions.ISO/WD 19123-1 Edition 1.Annex Generic Data Structure;CV_Grid;{BCD4F0B4-AEF6-466c-BC53-3AE8FDFE2C14}
